OBJECTID,ACRES,ZPREFIX,ZCASE,ZREVISION,ZYEAR,SPPREFIX,SPCASE,SPREVISION,SPYEAR,ZONING,REDEFINE1,DATE_APPRO,LABEL1,ORD_NUM,HISTORIC,GEN_ZONE,INSERT_DATE,UPDATE_DATE,ANID,TOD
1409681,0.50421083,Z,82, ,87, , , , ,R-O,Z-82-87, ,R-O*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71882, 
1409682,20.81557181,Z,11, ,90, , , , ,CP/GCP,Z-11-90, ,CP/GCP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71883, 
1409683,12.52438975,Z,14, ,16, , , , ,C-1,Z-14-16, ,C-1*,G-6223, ,Commercial,2023/04/17 20:31:06+00,2024/10/22 16:45:12+00,69867, 
1409684,2.42896202,Z,48, ,86, , , , ,C-2,Z-48-86, ,C-2*,G-2891, ,Commercial,2023/04/17 20:31:07+00,2024/02/29 16:52:55+00,71885, 
1409685,1.03,Z,116, ,95, , , , ,C-2,Z-116-95,,C-2 *,G-7312, ,Commercial,2024/11/01 16:21:46+00,2024/11/01 16:21:46+00,73196,
1409686,,Z,87,,70,,,,,C-2,Z-87-70,,C-2,G-1028,,Commercial,2024/11/12 23:09:43+00,2024/11/12 23:09:43+00,73197,
1409687,4.59875795,Z,99, ,84, , , , ,C-O,Z-99-84, ,C-O HP*, ,HP,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72501, 
1409688,1.52259076,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72502, 
1409689,7.38142837,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72503, 
1409690,3.44945585,Z,237,H,85, , , , ,C-O/G-O,Z-237-H-85, ,C-O/G-O PCD, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72504, 
1409691,4.68659813,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72505, 
1409692,125.15807462,Z,8, ,04, , , , ,R1-8,Z-8-04,06-02-2004,R1-8 PRD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72506, 
1409693,9.41101977,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72507, 
1409694,0.29629176,Z,61, ,02, , , , ,P-1,Z-61-02, ,P-1*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72508, 
1409695,2.49943868,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72509, 
1409696,3.26392802,Z,116, ,81, , , , ,PCD,Z-116-81, ,PCD*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72776, 
1409697,16.75770588,Z,275,P,80, , , , ,R1-6,Z-275-80, ,R1-6 PCD*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72777, 
1409698,33.06156538,Z,82, ,04, , , , ,R1-6,Z-82-04,11-3-2004,R1-6*, , ,SF Residential,2023/04/17 20:31:08+00,2024/12/09 21:31:34+00,72778, 
1409699,1.16378447,Z,195, ,85, , , , ,C-O,Z-195-85, ,C-O*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72779, 
1409700,7.43151955,Z,158, ,84, , , , ,R-3,Z-158-84, ,R-3*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72780, 
1409701,2.27211496,Z, , , ,SP,13, ,92,R-5,Z-SP-13-92, ,R-5 SP*,G-3522, ,MF Residential,2023/04/17 20:31:08+00,2024/07/24 15:39:44+00,72781, 
1409702,2.92699488,Z,34, ,83, , , , ,R-3A,Z-34-83, ,R-3A*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72782, 
1409703,0.50417584,Z,221, ,83, , , , ,R-3A,Z-221-83, ,R-3A*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72783, 
1409704,9.7068573,Z,67, ,15, , , , ,R1-10,Z-67-15,02-03-2016,R1-10*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72590, 
1409705,79.54333074,Z,80, ,94, , , , ,A-1,Z-80-94, ,A-1*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72591, 
1409706,1.97538915,Z,10, ,09, , , , ,C-2,Z-10-09,04-01-2009,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72592, 
1409707,10.94446474,Z,289, ,84, , , , ,PCD,Z-289-84, ,PCD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72593, 
1409708,81.48726129,Z, , , , , , , ,A-2, , ,A-2, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72594, 
1409709,25.23190964,Z,15, ,16, , , , ,PUD,Z-15-16, ,PUD*, , ,PUD,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72595, 
1409710,0.46714391,Z,3,A,10, , , , ,PUD,Z-3-A-10, ,PUD*, , ,PUD,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72366, 
1409711,9.79204909,Z,25, ,90, , , , ,C-2,Z-25-90, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72367, 
1409712,4.29739949,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72368, 
1409713,11.29772668,Z,52, ,08, , , , ,C-2,Z-52-08,12-04-2008,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72369, 
1409714,0.98315066,Z,102, ,84, , , , ,R-4A,Z-102-84, ,R-4A*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72370, 
1409715,0.97064806,Z, , , ,SP,12, ,81,R-5,Z-SP-12-81,05-12-1981,R-5 SP,G-0000, ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72371, 
1409716,1.95779122,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72372, 
1409717,9.34979563,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72373, 
1409718,20.7853026,Z,163, ,86, , , , ,R-3,Z-163-86, ,R-3*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72374, 
1409719,40.04507566, , , , ,SP, , , ,R-2, , ,R-2 SP*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72640, 
1409720,2.61698582,Z,32, ,00, , , , ,C-2,Z-32-00, ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72641, 
1409721,11.45241244,Z,11, ,96, , , , ,C-2,Z-11-96, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72642, 
1409722,5.04106781,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72643, 
1409723,1.08541862,Z,11, ,08, , , , ,C-2,Z-11-08,05-02-2001,C-2*,G-4437, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72644, 
1409724,25.61181007,Z,39, ,12, , , , ,C-2,Z-39-12, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72645, 
1409725,0.57305431,Z, , , ,SP,29, ,07,R-3,Z-SP-29-07, ,R-3 SP, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72646, 
1409726,2.32022025,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72647, 
1409727,0.24402216,Z,59, ,09, , , , ,R1-6,Z-59-09,1/6/10,R1-6 RI*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72648, 
1409728,1.11857256,Z,37, ,96, , , , ,C-2,Z-37-96, ,C-2 H-R HP*, ,HP,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72649, 
1409729,14.16422528,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72650, 
1409730,1.21683722,Z,210, ,82, , , , ,C-O,Z-210-82, ,C-O*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72784, 
1409731,4.41662121,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/18 18:14:20+00,72785, 
1409732,0.61275892,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72786, 
1409733,12.18689763,Z,84,89, , , , , ,R1-6,Z-84-89, ,R1-6 HP, ,HP,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72787, 
1409734,4.24219524,Z, , , ,SP,1, ,84,C-2,Z-SP-1-84, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72788, 
1409735,1.78097308,Z,130, ,89, , , , ,CP/GCP,Z-130-89, ,CP/GCP*, , ,Industrial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72789, 
1409736,16.36821442,Z, , , , , , , ,PAD-8, , ,PAD-8, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72790, 
1409737,2.43289326,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72596, 
1409738,0.5201279,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72597, 
1409739,4.25402414,Z,54, ,17,SP,11, ,17,C-2,Z-SP-11-17,1/10/2018,C-2 HGT/WVR SP*,G-6399, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72598, 
1409740,15.11729898,Z, , , , , , , ,PAD-8, , ,PAD-8, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72599, 
1409741,18.56604746,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72600, 
1409742,4.9802065,Z,3, ,00, , , , ,CP/BP,Z-3-00, ,CP/BP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72601, 
1409743,1.20417282,Z,88, ,02, , , , ,C-1,Z-88-02,12-04-2002,C-1 HP, ,HP,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72602, 
1409744,0.63574914,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72603, 
1409745,33.34033108,Z,122, ,97, , , , ,A-1,Z-122-97, ,A-1*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72605, 
1409746,42.13343913,Z,49,T,75, , , , ,R-2,Z-49-T-75, ,R-2 PCD*, , ,MF Residential,2023/04/17 20:31:07+00,2024/11/05 20:54:19+00,72606, 
1409747,5.72559112,Z,289,I,84,SP, , , ,C-2,Z-289-I-84, ,C-2 SP PCD*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72375, 
1409748,7.17774119,Z, , , ,SP,11, ,89,R1-6,Z-SP-11-89, ,R1-6 SP*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72376, 
1409749,2.28710112,Z,31, ,11, , , , ,C-2,Z-31-11, ,C-2 H-R*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72377, 
1409750,45.96182491,Z,29, ,14, , , , ,PUD,Z-29-14,12-17-2014,PUD*,G-5962, ,PUD,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72378, 
1409751,4.30365291,Z, , , , , , , ,PAD-8, , ,PAD-8, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72651, 
1409752,41.43346273,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72652, 
1409753,0.52346442,Z, , , , , , , ,RE-43, , ,RE-43, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72653, 
1409754,5.4480703,Z, , , , , , , ,PAD-10, , ,PAD-10, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72654, 
1409755,5.00660862,Z,49, ,94, , , , ,R-2,Z-49-94, ,R-2*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72655, 
1409756,2.10963912,Z,264, ,83, , , , ,R1-8,Z-264-83, ,R1-8*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72656, 
1409757,1.61861472, , , , , , , , ,S-1,ANX 166, ,S-1, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72657, 
1409758,0.73992517,Z,119, ,83, , , , ,C-1,Z-119-83, ,C-1*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72658, 
1409759,10.6396363,Z, , , , , , , ,A-1, , ,A-1, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72659, 
1409760,49.77626977,Z,115, ,99, , , , ,R1-6,Z-115-99,10-19-2005,R1-6 PCD PRD*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72791, 
1409761,0.28363154,Z,71, ,89, , , , ,P-1,Z-71-89, ,P-1*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72792, 
1409762,32.91643179,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72793, 
1409763,141.78268806,Z,155, ,79, , , , ,C-2,Z-155-79, ,C-2*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72794, 
1409764,34.72621814,Z,289,F,84, , , , ,R-3,Z-289-84, ,R-3 PCD*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72795, 
1409765,0.20966481,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72607, 
1409766,0.46745646,Z, , , ,SP,11, ,98,A-1,Z-SP-11-98, ,A-1 SP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72608, 
1409767,8.12179404,Z,155, ,97, , , , ,CP/BP,Z-155-97, ,CP/BP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72609, 
1409768,31.2436249,Z,99, ,88, , , , ,R-2,Z-99-88, ,R-2 PCD*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72610, 
1409769,8.40598887,Z,104,D,75, , , , ,A-1,Z-104-75, ,A-1*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72611, 
1409770,3.74613488,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72612, 
1409771,1.58363719,Z,86, ,92, , , , ,C-O,Z-86-92, ,C-O*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72613, 
1409772,18.51303571,Z, , , ,SP,3, ,00,A-1,Z-SP-3-00,07-01-2015,A-1 SP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72614, 
1409773,3.36959161,Z, , , ,SP,29, ,83,C-2,Z-SP-29-83, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72379, 
1409774,2.89834677,Z,16, ,00, , , , ,C-2,Z-16-00,01-10-2001,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2024/08/21 22:01:45+00,72380, 
1409775,17.39055089,Z,54, ,15, , , , ,R-2,Z-54-15, ,R-2*, , ,MF Residential,2023/04/17 20:31:07+00,2023/06/13 22:31:04+00,72381, 
1409776,15.77929893,Z,237,A,85, , , , ,R1-6,Z-237-85, ,R1-6 PCD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72382, 
1409777,0.42748279,Z,13, ,21, , , , ,R-O,Z-13-21,6/02/2021,R-O*,G-6855, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72383, 
1409778,0.56194398,Z,11, ,21, , , , ,C-2,Z-11-21,6/02/2021,C-2 HP,G-6856,HP,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72384, 
1409779,0.78138164,Z,11, ,21, , , , ,P-1,Z-11-21,6/02/2021,P-1 HP,G-6856,HP,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72385, 
1409780,73.18419015, , , , , , , , ,R1-6, , ,R1-6 SP*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72386, 
1409781,25.23706047,Z,3, ,21, , , , ,R-3,Z-3-21,6/02/2021,R-3*,G-6862, ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72387, 
1409782,49.02434011,Z,48, ,07, , , , ,C-2,Z-48-07,08-29-2007,C-2*,G-4948, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72388, 
1409783,80.20861765,Z, , , ,SP, , , ,R-2, , ,R-2 SP*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72660, 
1409784,7.50204254,Z,45, ,84, , , , ,R-3A,Z-45-84, ,R-3A*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72661, 
1409785,0.81937249,Z,31, ,83, , , , ,R-4,Z-31-83, ,R-4*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:07+00,72662, 
1409786,2.05115285,Z,42, ,21, , , , ,C-2,Z-42-21,12/01/2021,C-2*,G-6922, ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72663, 
1409787,0.92790065,Z,55, ,21, , , , ,WU,Z-55-21,12/01/2021,WU Code T5:5 EG*,G-6924, ,Commercial,2023/04/17 20:31:08+00,2023/07/27 23:16:48+00,72664,EG
1409788,17.93258183,Z,28, ,21, , , , ,R-3,Z-28-21,12/01/2021,R-3*,G-6925, ,MF Residential,2023/04/17 20:31:08+00,2024/09/26 21:15:32+00,72665, 
1409789,0.00018591,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72666, 
1409790,1.992e-05,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72667, 
1409791,4.08337232,Z, , , , , , , ,R-5, , ,R-5 RI, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72668, 
1409792,63.52252052,Z,23, ,96, , , , ,R1-6,Z-23-96, ,R1-6*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72669, 
1409793,33.52112554,Z,19, ,95, , , , ,R-3A,Z-19-95, ,R-3A*, , ,MF Residential,2023/04/17 20:31:08+00,2023/05/25 23:22:50+00,72796, 
1409794,6.72371972,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72797, 
1409795,69.6775257,Z,55, ,95,SP, , , ,R1-18,Z-55-95, ,R1-18 PRD SP*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72798, 
1409796,2.52402107,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72799, 
1409797,20.27852787,Z,122, ,04, , , , ,R-4,Z-122-04, ,R-4 RI HP, ,HP,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72800, 
1409798,2.02587742,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72801, 
1409799,0.21959683,Z,82, ,00, , , , ,C-2,Z-82-00, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72615, 
1409800,20.47957778,Z,150, ,07, , , , ,PUD,Z-150-07, ,PUD*, , ,PUD,2023/04/17 20:31:07+00,2024/02/13 21:33:48+00,72616, 
1409801,25.334154,Z,1, ,10, , , , ,DTC-S-ROO,Z-1-10,03-03-2010,DTC-Roosevelt South HP*,G-5490,HP,Downtown Code,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72617, 
1409802,2.51868188,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72618, 
1409803,9.22049596,Z,116,D,81, , , , ,IND.PK.,Z-116-D-81,10/11/2006,IND.PK. PCD*,G-4831, ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72619, 
1409804,0.56889973,Z,76, ,07, , , , ,A-1,Z-76-07,10-03-2007,A-1 HP,G-4992,HP,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72620, 
1409805,0.76088929,Z,97, ,07, , , , ,R-3,Z-97-07,10-31-2007,R-3*, G-5024, ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72621, 
1409806,0.41895893,Z, , , ,SP,13, ,94,R1-14,Z-SP-13-94, ,R1-14 SP*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72389, 
1409807,17.63480554,Z, , , , , , , ,RE-43, , ,RE-43, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72390, 
1409808,1.28092236,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72391, 
1409809,36.6943159,Z,275,K,80, , , , ,R1-10,Z-275-80, ,R1-10 PCD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72392, 
1409810,0.46372409,Z,17, ,88, , , , ,P-1,Z-17-88, ,P-1*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72393, 
1409811,16.50348774, , , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72394, 
1409812,43.57175257,Z,237,E,85, , , , ,R1-10,Z-237-85, ,R1-10 PCD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72395, 
1409813,0.77507584,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72396, 
1409814,23.00310838,Z,114, ,79, , , , ,PAD-14,Z-114-79, ,PAD-14*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72397, 
1409815,20.88456726, , , , , , , , ,RE-35,Z-135-79, ,RE-35 PCD*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72670, 
1409816,8.08629715,Z,135, ,04, , , , ,R-2,Z-135-04,03-02-2005,R-2 PCD*,G-0000, ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72671, 
1409817,1.59306248, , , , , , , , ,C-2, , ,C-2*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72672, 
1409818,2.0213055,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72673, 
1409819,2.65605965,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72674, 
1409820,79.42615463,Z,85, ,07, , , , ,A-1,Z-85-07,10-31-2007,A-1*, G-5013, ,Industrial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72676, 
1409821,2.4689375,Z,88, ,04, , , , ,A-1, , ,A-1*, , ,Industrial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72677, 
1409822,28.83992561,Z,115, ,99, , , , ,R1-10,Z-115-99,10-19-2005,R1-10 PCD PRD*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72678, 
1409823,634.67226397,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72810, 
1409824,4.89712182,Z, , , ,SP,35, ,89,R-4,Z-SP-35-89, ,R-4 SP*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72811, 
1409825,1.21437037,Z,10, ,02, , , , ,C-2,Z-10-02, ,C-2, , ,Commercial,2023/04/17 20:31:08+00,2023/11/15 20:42:53+00,72812, 
1409826,2.91581537,Z,4, ,14, , , , ,CP/GCP,Z-4-14,06-04-2014,CP/GCP*,G-5925, ,Industrial,2023/04/17 20:31:08+00,2024/06/20 22:39:30+00,72813, 
1409827,1.95552092,Z,16, ,82, , , , ,R-3A,Z-16-82, ,R-3A*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72814, 
1409828,23.24958757,Z,273, ,79, , , , ,PAD-15,Z-273-79, ,PAD-15*, , ,MF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72815, 
1409829,3.53393304,Z, , , ,SP,33, ,86,C-2,Z-SP-33-86, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:08+00,2024/03/27 21:14:02+00,72816, 
1409830,38.26642014,Z,28, ,95, , , , ,R1-6,Z-28-95, ,R1-6*, , ,SF Residential,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72817, 
1409831,1.11969726,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:08+00,2024/07/02 18:36:43+00,72818, 
1409832,23.33478819,Z,116, ,87, , , , ,C-2,Z-116-87, ,C-2 M-R*, , ,Commercial,2023/04/17 20:31:08+00,2023/04/17 20:31:08+00,72819, 
1409833,64.37473399,Z,55, ,94, , , , ,R1-8,Z-55-94, ,R1-8*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72622, 
1409834,3.42538369,Z,40, ,04, , , , ,C-2,Z-40-04,05-02-2007,C-2*,G-4891, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72623, 
1409835,4.98023852,Z,92, ,94, , , , ,R-3A,Z-92-94, ,R-3A*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72624, 
1409836,20.07476097,Z,141, ,02, , , , ,R-2,Z-141-02,04-02-2003,R-2 PCD*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72625, 
1409837,9.37653049,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72626, 
1409838,21.0673566,Z, , , , , , , ,C-3, , ,C-3, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72398, 
1409839,38.84746344,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72399, 
1409840,1.61059638,Z,32, ,96, , , , ,C-2,Z-32-96, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,72400, 
