GLOBALID,OBJECTID,ZONE_TYPE,ZONE_TYPE_DECODE,HEIGHT,FRONTAGE,FRONTAGE_DECODE,CONDITIONAL,ZONING,ZN_CASE_NUM,ZN_CASE_SUFFIX,ZN_CASE_YEAR,ZONE_CASE,EFF_DATE,ORDINANCE,PLAN,PLAN_NAME,INTO_UDO,COND_LINK,SHAPEAREA,SHAPELEN
{1A0B51E3-028E-4CB4-90E2-BF899C60E9F8},528830,R-10,Residential-10,,,,-CU,R-10-CU,29,,2014,Z-29-2014,2015/01/20 05:00:00+00,389ZC705,,,"20150120; Z-29-14; 389ZC705",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-029-14-ORD.pdf,3527617.16078064,13292.744735107
{1A20CBAF-FCE1-4627-B98E-0725EEB819F2},528831,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,180599.48286439,2085.71359295504
{1A36A234-4FE4-4A55-A887-A544F2B482C3},528832,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,12,,2014,Z-12-2014,2014/07/15 04:00:00+00,330ZC701,,,"20140715; Z-12-14; 330ZC701",,48199.4456190688,950.109556038667
{1A3F2CC6-D25F-46BF-947A-A5BC611AF74D},528833,CM,Conservation Management,,,,,CM,,,,,,,,,"20130901; TC-3-12; 151TC357",,150098.727321844,2468.12856709496
{1AD16E75-FE73-4B8F-821A-285F0FA7D8E3},528834,R-10,Residential-10,,,,-CU,R-10-CU,59,,2004,Z-59-2004,2005/01/18 05:00:00+00,769ZC563,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-059-04-ORD.pdf,783175.597093289,3721.71231022357
{1AE319B8-24C7-4FFD-BACD-715487D074E4},528835,R-6,Residential-6,,,,-CU,R-6-CU,18,,2000,Z-18-2000,2000/02/15 05:00:00+00,731ZC472,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-018-00-ORD.pdf,1232279.88953574,5301.57196809433
{1B38DC48-8DEA-4085-B58F-266358E66D45},528836,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,10920.6401691499,485.024388569582
{1B669951-0E74-4650-B9F0-1016F65E7D3F},528837,R-4,Residential-4,,,,-CU,R-4-CU,110,,1996,Z-110-1996,1997/09/02 04:00:00+00,186ZC419,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-110-96-ORD.pdf,248927.148736705,2529.77522420943
{1B709FDE-94E5-4ECC-B0EB-E41208D4CF6E},528838,R-10,Residential-10,,,,,R-10,26,,1995,Z-26-1995,1995/04/04 04:00:00+00,601ZC362,,,"20130901; TC-3-12; 151TC357",,258207.421997971,2924.50999742469
{1B87294D-5751-4E65-AB41-4A33446FA96D},528839,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,191623.734331961,1958.59268498189
{1B878E52-EC31-469A-A8AD-AF414EC8E71F},528840,CM,Conservation Management,,,,,CM,,,,,,,,,"20130901; TC-3-12; 151TC357",,132602.482360236,3314.05842007771
{1BFCAFBC-B542-4D19-A7B2-BD89A812D14E},528841,OX-,Office Mixed Use,7,-UL,Urban Limited,-CU,OX-7-UL-CU,40,,2006,Z-40-2006,2006/10/03 04:00:00+00,103ZC593,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-040-06-ORD.pdf,1003252.39231857,4857.24907118492
{1C41F26F-77AA-42A6-90D9-F583073A63FE},528842,R-1,Residential-1,,,,,R-1,,,,,,,,,"20130901; TC-3-12; 151TC357",,74434.1190065286,1395.17080225003
{1C930B4B-D217-4AFA-B8ED-9B24900BB1DD},528843,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,88173.9488807375,1766.33220028179
{1D2F72A8-9990-42B8-B158-E4344C7B9BB0},528844,R-6,Residential-6,,,,-CU,R-6-CU,45,,1997,Z-45-1997,1997/06/03 04:00:00+00,132ZC413,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-045-97-ORD.pdf,32292.7801348505,1095.17512918745
{1DF0CBC6-0974-48CE-9F1E-A93AAFEAF720},528845,R-10,Residential-10,,,,-CU,R-10-CU,29,,1999,Z-29-1999,1999/08/03 04:00:00+00,615ZC461,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-029-99-ORD.pdf,2044978.12560485,7034.1327160201
{1E715F06-7D2A-44E0-A6B2-DFE7593A99E8},528846,IH,Heavy Industrial,,,,,IH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,190033.964853529,2121.94947309018
{1E75CA1A-C503-4D24-AA08-4DDFE554A333},528847,DX-,Downtown Mixed Use,5,-SH,Shopfront,,DX-5-SH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,13815.5565980486,678.987352689106
{1EDADF08-BDCE-4CA1-A1CB-86D6EEAEC7A8},528848,R-6,Residential-6,,,,-CU,R-6-CU,115,,1996,Z-115-1996,1997/01/07 05:00:00+00,035ZC402,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-115-96-ORD.pdf,277342.157039832,2614.36030924753
{1EE417E2-D7EC-4258-8BDE-C66E590247F3},528849,R-6,Residential-6,,,,-CU,R-6-CU,118,,1999,Z-118-1999,1999/12/07 05:00:00+00,695ZC469,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-118-99-ORD.pdf,80039.665071756,1212.88242955055
{1EFE37B7-DC76-4DE1-B902-DDF93E37AB59},528850,PD,Planned Development,,,,,PD,14,,2019,Z-14-2019,2020/11/04 05:00:00+00,154ZC805,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-014-19-ORD.pdf,211491.832142605,1841.91021717317
{1F5AD5C5-99A2-42AD-B9A3-A732ECBE0166},528851,RX-,Residential Mixed Use,3,-DE,Detached,,RX-3-DE,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,18501.1605530146,547.555614358487
{20005611-CA9B-4EBC-9D46-D45199853CA3},528852,RX-,Residential Mixed Use,7,,,,RX-7,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,77792.0955133937,1232.44720125851
{20379D37-6E7A-462D-B051-C14331DFFA20},528853,OP-,Office Park,7,,,,OP-7,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,2025181.94695184,8795.43286446905
{2049E64C-A22E-4CED-8C02-2562A3AF3C57},528854,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,35,,2020,Z-35-2020,2021/02/16 05:00:00+00,192ZC813,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-035-20-ORD.pdf,93032.3108716173,1404.5030339654
{205C8AC6-A896-4015-99F3-D0F56E685D77},528855,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,98353.8576402977,1627.33922134732
{20610D81-C84E-4551-9DAB-31FF31F7BCB2},528856,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,2234609.67051872,9688.55392788021
{206B9D39-98E7-4568-B797-A75C5AFD2524},528857,CM,Conservation Management,,,,,CM,29,,1995,Z-29-1995,1995/04/18 04:00:00+00,606ZC363,,,"20130901; TC-3-12; 151TC357",,107643.014692811,2963.74116896779
{20B16F3C-CD06-4AB2-ABCB-1CBA9CDC4F93},528858,R-10,Residential-10,,,,-CU,R-10-CU,95,,2000,Z-95-2000,2000/10/18 04:00:00+00,889ZC488,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-095-00-ORD.pdf,936047.058710481,3992.44334803264
{210832B5-2FCA-4E5C-8E1C-BAD391890AD1},528859,OX-,Office Mixed Use,3,-PL,Parking Limited,-CU,OX-3-PL-CU,28,,2015,Z-28-2015,2015/11/03 05:00:00+00,507ZC717,,,"20151103; Z-28-15; 507ZC717",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-028-15-ORD.pdf,88075.7953782272,1179.49166434792
{2139D019-48ED-4133-B15A-E0F54DEDFE71},528860,OX-,Office Mixed Use,3,,,,OX-3,5,,2015,Z-5-2015,2015/06/02 04:00:00+00,448ZC711,,,"20150602; Z-5-15; 448ZC711",,37834.9744916983,807.673090950113
{2155E005-4218-4A29-88EC-C1CD2A227D65},528861,PD,Planned Development,,,,,PD,14,,2007,Z-14-2007,2007/09/05 04:00:00+00,290ZC608,MP-4-06,NCSU Biomedical Campus,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-014-07-ORD.pdf,11799828.5844212,15920.0270761289
{2211B937-501B-4BCC-B843-F1C747E0CB68},528862,R-10,Residential-10,,,,-CU,R-10-CU,50,,1999,Z-50-1999,1999/09/21 04:00:00+00,638ZC464,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-050-99-ORD.pdf,386704.440280927,3303.70785550237
{22211C74-1F7F-4E22-A595-874D16EDFED4},528863,NX-,Neighborhood Mixed Use,3,-PL,Parking Limited,-CU,NX-3-PL-CU,98,,1995,Z-98-1995,1995/12/05 05:00:00+00,791ZC379,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-098-95-ORD.pdf,243462.253068574,2290.59155573689
{22516544-BE77-426D-A56C-66DA77CADE58},528864,CM,Conservation Management,,,,,CM,112,,1984,Z-112-1984,1984/12/18 05:00:00+00,466ZC151,,,"20130901; TC-3-12; 151TC357",,39965.0881774989,1705.20935831816
{22ACED21-092F-48C6-90E5-C976F79BFC93},528865,CX-,Commercial Mixed Use,3,-PK,Parkway,,CX-3-PK,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,2109119.75930835,7557.9870112606
{22B97A5F-0B19-4E9F-96DE-E3D73BA108AC},528866,R-10,Residential-10,,,,,R-10,92,E,2022,Z-92E-2022,2024/08/02 04:00:00+00,654ZC887,,,New Bern SAP,,30327.005522017,701.09102501478
{22EA3949-F63C-4174-8B96-F79E38E4CF53},528867,CX-,Commercial Mixed Use,3,-PK,Parkway,-CU,CX-3-PK-CU,31,,1990,Z-31-1990,1990/07/17 04:00:00+00,629ZC275,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-031-90-ORD.pdf,346887.033446575,2355.8638417552
{234B877A-5CA6-4424-B7F2-073A32788C37},528868,R-10,Residential-10,,,,-CU,R-10-CU,9,,2017,Z-9-2017,2018/03/06 05:00:00+00,804ZC761,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-009-17-ORD.pdf,341119.432679927,2459.8537432011
{23718A46-907D-4DB7-922D-CCCFE140CD6D},528869,R-6,Residential-6,,,,,R-6,49,,2002,Z-49-2002,2002/10/01 04:00:00+00,296ZC524,,,"20130901; TC-3-12; 151TC357",,29318.9950356548,713.07724378215
{238E3C7E-CCA3-4335-AD58-1EB4982E96E7},528870,R-6,Residential-6,,,,,R-6,32,,1993,Z-32-1993,1993/08/03 04:00:00+00,245ZC331,,,"20130901; TC-3-12; 151TC357",,19704.8131667688,670.431927803389
{2438C3E7-ED35-439F-94E5-9A869EAE30A2},528871,R-4,Residential-4,,,,-CU,R-4-CU,21,,2005,Z-21-2005,2005/09/20 04:00:00+00,896ZC575,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-021-05-ORD.pdf,912588.318298535,4313.06035307649
{245C0517-94A1-42BF-9B74-10B1BB24A469},528872,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,20037.5502536874,590.561139939341
{245DAFE1-2BB9-403E-A899-E7BA5F47480E},528873,CX-,Commercial Mixed Use,7,-SH,Shopfront,-CU,CX-7-SH-CU,14,,2009,Z-14-2009,2009/02/03 05:00:00+00,534ZC631,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-014-09-ORD.pdf,44607.3241113123,969.471488489641
{24C58D1B-47B4-4348-91E6-472181625364},528874,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,34,,2003,Z-34-2003,2003/10/21 04:00:00+00,526ZC541,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-034-03-ORD.pdf,15098.7030155475,524.372126012181
{2569A862-DBAF-4F4A-AB6B-93BF161CD5A9},528875,OX-,Office Mixed Use,4,-PL,Parking Limited,,OX-4-PL,64,,2022,Z-64-2022,2023/02/07 17:00:00+00,466ZC852,,,Rezoned after Citywide Rezoning,,57572.9941003666,1204.90361030227
{25C68AD1-973B-48CD-9F32-59B5E6ABAC31},528876,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,2,,2022,Z-2-2022,2023/03/21 16:00:00+00,484ZC855,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-002-22-ORD.pdf,1510478.40173728,6102.68475996682
{262C8FFD-1114-4649-AECB-DBBC219C8B51},528877,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,6,,1992,Z-6-1992,1992/02/04 05:00:00+00,919ZC304,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-006-92-ORD.pdf,38583.9441581692,784.951292289549
{26D23A95-F66E-4A8D-A1B7-CC396A194508},528878,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,2746805.801257,13041.0476858828
{275FFCBF-E8F4-47E8-990D-673783884346},528879,DX-,Downtown Mixed Use,3,,,,DX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,344364.253851725,2334.30825852692
{277D37CA-2D2D-4391-AA17-06F3F174B9EE},528880,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,496737.742432065,4086.68003186991
{2794073B-B270-48CC-A490-4271BD2C3010},528881,OX-,Office Mixed Use,3,-PL,Parking Limited,,OX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,2814637.27213282,10393.192591437
{280B4835-BDE6-4832-9318-0B29FE73817A},528882,OX-,Office Mixed Use,4,-PL,Parking Limited,-CU,OX-4-PL-CU,118,,1996,Z-118-1996,1997/02/04 05:00:00+00,047ZC404,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-118-96-ORD.pdf,142950.7795806,1608.15343354728
{2831ECC1-A233-49F3-B2EA-C64C792F23CF},528883,CM,Conservation Management,,,,,CM,33,,1974,Z-33-1974,1974/08/05 04:00:00+00,649ZC148,,,"20130901; TC-3-12; 151TC357",,31759.0750420667,1379.37553497347
{288E40D9-8D25-4FD3-AB9D-161CD35A1B75},528884,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,89903.1580248401,1387.12902985077
{28B14F22-527D-41B3-9CBB-FD5CCF113BDD},528885,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1341770.54570758,6065.30506603612
{28ECC502-CF36-4D9E-B186-8BF87EA4852E},528886,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,1634633.74992201,6856.40378122194
{28F9B506-75FF-4DBC-B695-69CF089F2DBD},528887,NX-,Neighborhood Mixed Use,3,,,-CU,NX-3-CU,54,,1997,Z-54-1997,1997/08/05 04:00:00+00,168ZC418,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-054-97-ORD.pdf,9176.23278231892,426.826318684545
{292711AD-EE61-4383-9B49-15202E2A816A},528888,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,88971.0953988683,1234.68853949738
{293E5FE1-E7F0-4327-9D72-1B57E474C9FF},528889,OX-,Office Mixed Use,7,-PL,Parking Limited,,OX-7-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,116728.195003826,1474.79152459989
{294A58E7-71D5-4C56-B78F-3F1D6AD5E91A},528890,CX-,Commercial Mixed Use,4,-PL,Parking Limited,,CX-4-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,84516.8551033928,1275.45456787139
{298498FF-1D95-4AF3-A378-FEA01586EC9A},528891,IH,Heavy Industrial,,,,,IH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,122530.837238849,1627.72366375287
{29C65BB4-5F8C-47AF-9925-E4B2DDE73AA4},528892,R-1,Residential-1,,,,,R-1,78,D,1999,Z-78D-1999,1999/09/21 04:00:00+00,638ZC464,,,"20130901; TC-3-12; 151TC357",,166175.247348011,2337.71100528189
{29E32E7C-1062-44BE-ACFB-61E8EFF4574E},528893,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,358831.514892792,2740.45622313317
{2A0EC31D-731B-40E0-BFC0-EBC96186B173},528894,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,34171252.0046698,48262.4450453158
{2A228CC7-DDC0-4AB6-81EF-A74727A6E7CF},528895,R-4,Residential-4,,,,,R-4,83,B,1986,Z-83B-1986,1986/11/18 05:00:00+00,891ZC203,,,"20130901; TC-3-12; 151TC357",,853836.824325949,4034.82892355171
{2ABE32D9-741D-4B06-919A-1E45FA7FFC1B},528896,R-6,Residential-6,,,,,R-6,7,,2017,Z-7-2017,2017/07/05 04:00:00+00,731ZC750,,,Rezoned after Citywide Rezoning,,495008.340372873,3079.23645800828
{2AC30A83-E4F1-4B1C-8CD8-183661575946},528897,R-4,Residential-4,,,,,R-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1364582.82171147,4763.63331667758
{2AD5C081-D208-42E4-A449-19A615BE1E03},528898,IX-,Industrial Mixed Use,3,,,-CU,IX-3-CU,54,,1994,Z-54-1994,1994/09/06 04:00:00+00,467ZC351,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-054-94-ORD.pdf,3438177.42458286,9106.72363808827
{2B79CCF5-A537-4A5B-B5E7-D05EA4E98B29},528899,OX-,Office Mixed Use,4,,,-CU,OX-4-CU,66,,2001,Z-66-2001,2001/10/17 04:00:00+00,101ZC506,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-066-01-ORD.pdf,123355.905313196,1822.26773818564
{2BD0F6C0-66C3-4BD2-B859-1D874A60B464},528900,CX-,Commercial Mixed Use,5,,,-CU,CX-5-CU,6,,2023,Z-6-2023,2023/08/15 16:00:00+00,549ZC864,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-006-23-ORD.pdf,164695.567284837,1582.37111174971
{2BD36C88-3987-4178-82B6-F5863A704467},528901,IH,Heavy Industrial,,,,-CU,IH-CU,27,F,2014,Z-27F-2014,2016/05/03 04:00:00+00,586ZC730,,,"20160503; Z-27F-14; 586ZC730",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-027F-14-ORD.pdf,413592.166522706,4240.68848079437
{2BD40168-2601-492C-83D5-267A7D07E5B6},528902,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,955768.057273824,5370.69034383853
{2C3FAD05-87D3-443C-A44E-9CAE23AA829C},528903,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1655954.76888238,5511.49174082392
{2CBEC170-899A-4188-8F04-C421010828E8},528904,CM,Conservation Management,,,,-CU,CM-CU,28,,2007,Z-28-2007,2007/10/02 04:00:00+00,305ZC610,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-028-07-ORD.pdf,129510.100678862,1636.94693074034
{2CC098B4-A318-4820-9AD1-00F13359D59F},528905,IX-,Industrial Mixed Use,3,,,,IX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,106617.036597768,1692.08566527699
{2E191F17-4D74-4EEA-8C75-FB326545DBF5},528906,OX-,Office Mixed Use,3,-PK,Parkway,-CU,OX-3-PK-CU,8,,2002,Z-8-2002,2002/03/19 04:00:00+00,174ZC514,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-008-02-ORD.pdf,41907.762583809,851.357957057241
{2EB5E71D-8BEE-4B39-B027-FBFC81E3DD72},528907,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,372368.192387102,2652.21651735683
{2EE43B92-EE2D-4049-BA46-7CCD146FBC09},528908,R-10,Residential-10,,,,,R-10,10,,1979,Z-10-1979,,,,,"20130901; TC-3-12; 151TC357",,621706.309159986,4235.28279871193
{2F2FBBC8-A158-4EE1-981F-83EFDC94AEDA},528909,OX-,Office Mixed Use,3,-PK,Parkway,,OX-3-PK,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1281713.78925686,4759.31448384432
{2F3EA9F6-87E8-46BE-9CD5-C55FD609AAA6},528910,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,29831.2119233197,705.957732747456
{2F6BCFD9-CF97-48DC-AC36-B471E7C22866},528911,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,213543.911751571,2029.66242780833
{2F74210F-A2C3-41CB-9D22-9B93903F034F},528912,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,344536.197147483,2497.54784911056
{3005DAB8-EBEC-4494-B58E-2D84FA3AE0E3},528913,DX-,Downtown Mixed Use,5,-SH,Shopfront,,DX-5-SH,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,2507.7132535218,260.604813791258
{3011984E-ED71-407B-AA6E-3C8E63A62792},528914,CM,Conservation Management,,,,-CU,CM-CU,16,,2023,TCZ-16-23,2023/09/05 16:00:00+00,553ZC865,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TCZ-016-23-ORD.pdf,56119.9418815533,1327.81849075778
{30249960-16A4-4566-A34A-C3C261FBA0EE},528915,CX-,Commercial Mixed Use,20,-UL,Urban Limited,-CU,CX-20-UL-CU,60,,2020,Z-60-2020,2021/10/19 04:00:00+00,296ZC829,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-060-20-ORD.pdf,413633.234619116,3220.85316456205
{30C63847-0874-499B-88AD-CB0CA55987F2},528916,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,336767.230939391,2339.19640744432
{30C790A2-6D18-4C44-8107-D9E04BFA2255},528917,R-10,Residential-10,,,,-CU,R-10-CU,44,,2019,Z-44-2019,2020/04/07 04:00:00+00,079ZC796,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-044-19-ORD.pdf,749561.5686666,4637.01040779045
{30D1B7D8-60E9-4F1D-A63D-13F65558A839},528918,OX-,Office Mixed Use,7,-PL,Parking Limited,,OX-7-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,237748.006587402,1975.55029150235
{313488EF-A9EA-4540-A7F6-37BAD51BDA05},528919,R-6,Residential-6,,,,-CU,R-6-CU,82,,1994,Z-82-1994,1995/01/03 05:00:00+00,534ZC356,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-082-94-ORD.pdf,669090.802966088,3481.15031622297
{3162AABA-726C-4BFD-8FAF-FD6B3A8F2BC4},528920,CM,Conservation Management,,,,,CM,42,,1986,Z-42-1986,1986/06/03 04:00:00+00,800ZC191,,,"20130901; TC-3-12; 151TC357",,6983.50099602043,520.557684553655
{316E5021-17B7-4ACC-949E-30011F596B0C},528921,R-6,Residential-6,,,,-CU,R-6-CU,6,,1998,Z-6-1998,1998/07/07 04:00:00+00,371ZC436,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-006-98-ORD.pdf,163335.44459084,2456.86188757879
{31F2AA27-3944-450D-A90F-1C8541C6D404},528922,IX-,Industrial Mixed Use,3,,,-CU,IX-3-CU,7,,1993,Z-7-1993,1993/02/02 05:00:00+00,129ZC323,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-007-93-ORD.pdf,145614.832062012,1575.83036964315
