OBJECTID,ZONECLASS,ZONEDESC,BASEELEV,HEIGHT,LASTUPDATE,LASTEDITOR,SPI,SUBAREA,TSA,STATUS,CASEIN,CASEOUT,SUNRISE,SUNSET,CREATEDATE,CREATEDBY,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,ACRES,ZONING,EDITTED,REFERENCE,SHAPE_Area,SHAPE_Length
11139,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current,Z-13-049, ,2014/02/14 00:00:00+00,2999/12/31 00:00:00+00,2014/07/07 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{CD088EB2-8A72-4C47-98DA-2FE98AF64E30},1.24195504,MRC-3-C, ,R3336,54099.3450057331,1589.21888414289
11140,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current,Z-13-050, ,2014/02/14 00:00:00+00,2999/12/31 00:00:00+00,2014/05/16 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{B2152168-6ABD-4EA8-9E78-A003DAE9DF97},1.91805624,MRC-3-C, ,R3440,83550.1957656297,1350.88322579821
11141,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current,Z-14-010, ,2014/06/11 00:00:00+00,2999/12/31 00:00:00+00,2014/07/08 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6EFE2705-EF8C-4CA6-A581-E31643E18475},1.59128165,RG-3, ,R2409,69315.9512407154,1129.77970170797
11142,C-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{01BCDA1E-972C-4AFF-8A83-C78B919CB350},0.24487241,C-3-C, ,R188,10666.599331986,600.070042024196
11143,MR-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A43A2492-4AF9-4F59-9959-EFDB895EC145},0.61567563,MR-3, ,R824,26818.7231539141,746.003797163024
11144,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D31EFF80-4373-41D9-BB93-CD6BFE72A417},1.43374988,C-1, ,R2198,62453.894747606,1127.63751555903
11145,SPI-19 SA8,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CHAPTER18S.SPVISPPUINDI,0,0,2020/04/10 00:00:00+00,STH,19,8, ,Current,Z-19-084, ,2020/03/11 00:00:00+00,2999/12/31 00:00:00+00,2020/04/10 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{16BC4F04-76E0-4B41-BF11-B93A5F0A9DF1},6.3467792,SPI-19 SA8, ,R2583,276464.596067555,3700.3029924807
11146,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{334A4407-2A0A-4BD0-96CA-7DF84048D387},91.20855162,PD-H, ,R584,3973028.61647914,13128.997090121
11147,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{20CF5392-EEDE-4A68-AECE-80D6F01B7049},58.91041925,R-5, ,R1925,2222437.59585376,11335.4049330891
11148,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C3D0CFEF-3A4B-4A2A-AE8C-A0E0E390EA17},44.09183496,C-1, ,R1862,1904349.85951644,8758.43570144098
11149,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{CB512F70-EB5F-43DB-B9F1-A8B715E940FD},52.6256002,PD-H, ,R374,2286443.75529978,7371.07140177473
11150,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{53696121-197E-4191-93B2-E7AA3D651D64},2.29957932,C-1, ,R473,100169.274449255,1371.15038409601
11151,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F77BA3DE-8C5D-4257-AD4B-B42620AE48C2},3.97175172,PD-H, ,R738,173008.812830847,2122.3172739181
11153,R-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH5SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FC96BED0-23FB-4870-9363-05BE23A4E4B0},317.64862017,R-3, ,R1451,13836718.5475764,22657.8424784731
11154,C-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current,Z-00-087, ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,2020/02/19 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{AC7D3629-96FD-44DE-AFB0-9DCAD3D636B1},1.7793823,C-3-C, ,R2972,77509.5829381465,1247.69885998793
11155,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{33684E42-7FA9-422C-A8B1-F590484DE848},160.45300429,R-4, ,R1031,6965854.82690264,15178.6562687943
11156,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F4CA52AC-0997-4AEF-8C97-374FFFF34DCF},10.88988234,RG-2, ,R85,474361.377369859,4077.75242241906
11157,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,, , , , ,Current,Z-12-013, ,2013/03/18 00:00:00+00,2999/12/31 00:00:00+00,2014/05/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{0BCA1C33-5717-4A0E-80BE-76794297EC02},2.28712302,MRC-3-C, ,R1318,99626.6803320981,1323.81557297931
11158,PD-MU,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19BPLDEIXUSDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C8F10C7F-3E82-4E9A-BE0C-AF7A55F15C6F},0.94960802,PD-MU, ,R2795,41364.759884382,831.721143677902
11161,R-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH5SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{13D4FD99-EEF1-486F-9BF7-EABEB66DFB8E},118.90069702,R-3, ,R1651,5179293.64484645,9923.2799155768
11162,C-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2A1F607A-61ED-450C-87E9-7D9B43E358D6},0.46235673,C-1-C, ,R1404,20140.1787066104,570.42129695163
11163,RG-5-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{31AA75E0-2D46-4F9A-9C21-FDDA397C4204},6.34479642,RG-5-C, ,R714,276378.226370478,2308.91249950411
11164,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C5DB7526-E47D-40B4-B266-E760A55ABEFD},51.28916449,RG-3, ,R251,2242558.81282069,10699.8147002648
11165,C-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH14CEARCOREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2AA539DE-163E-4057-B49D-33E232679B8C},0.15055716,C-4-C, ,R295,6558.24352019136,351.13964134879
11166,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{891CD9BF-FBA9-4073-83E7-67B9B5FA655E},0.38834761,I-1, ,R3431,16916.3540440862,555.106872040431
11167,C-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, ,24, , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E6C93169-ACC9-4BA6-B907-FE6B87FE5A25},1.85657994,C-1-C, ,R2116,61429.3048126326,1040.90020073438
11169,SPI-21 SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18USPHIWEENADPASPPUINDIRE,0,0,, ,21,2, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6892CBC1-3FF6-4595-9F6F-EB76993AAE9F},9.14392918,SPI-21 SA2, ,R2278,398307.961966233,2739.24521028648
11170,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E3BBF039-68AD-46C0-99C7-1781B6790623},13.25019332,MR-4A-C, ,R2419,577176.11214204,4653.70790842557
11171,C-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5C98EEE3-446C-4E9D-B2EC-565A4E13754D},1.38681049,C-1-C, ,R217,60409.2231989848,1096.21234714491
11172,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{278E3F6B-5216-4B02-80D5-F2D5EF7EBE82},1.77214372,RG-2, ,R2749,77194.2718537443,1150.94479011952
11173,SPI-3 SA5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18CSENAVSPPUINDI,0,0,2020/03/09 00:00:00+00,STH,3,5, ,Current,Z-19-083, ,2020/02/12 00:00:00+00,2999/12/31 00:00:00+00,2020/03/09 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{10E7707F-3FD3-462C-ABE4-47FB1B783944},1.88259148,SPI-3 SA5, ,R3253,82005.356860076,1146.30326783522
11174,PD-MU,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19BPLDEIXUSDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{525C54CC-CA0F-4750-8F92-2C0EB249801A},3.44081347,PD-MU, ,R2357,149881.23530509,1660.88214692509
11175,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{3DD1EE94-BCBB-420D-BB4B-A91E6B1D2555},190.74198635,R-4, ,R1237,8308687.69061373,20399.7088493648
11176,RG-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C378E361-6A4B-4F42-9E5C-F08DE94D66E3},5.21864259,RG-1, ,R3278,227323.161766541,1959.28632038716
11177,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C70D7A46-DDF3-42DC-BD03-70E49230F527},1.27861371,C-1, ,R262,55696.1906295499,1086.68223995246
11178,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8B60E78A-7383-4316-B493-AD73F7E54024},9.97424306,R-4, ,R2458,434476.289676795,3956.87284113955
11179,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{19BD6195-30E5-4C34-B16A-42258FD425E6},78.86414892,I-1, ,R3616,3435308.58552679,10540.1125922208
11180,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{16EF902C-4B60-4CAD-87F0-EEE3826AC3BE},0.637893,R-4, ,R1371,27786.5078109679,703.913850531535
11181,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{035F1F7C-9D9A-4061-BD50-8F6A2F08695E},22.42946054,I-1, ,R3517,977023.392985146,8165.68239820176
11182,R-LC-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH9REMICODIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{389FE65E-8AAE-447E-BB79-37324E201297},0.87839888,R-LC-C, ,R2307,29189.2449547556,804.373642744341
11183,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{868DA474-F67B-4D39-8735-1AE139509BA3},0.72534178,R-4, ,R1377,30747.6857318969,727.568467179718
11184,C-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH12COSEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FA3CD242-91AD-43AE-AD18-CC9AE4FEADA9},0.37812235,C-2-C, ,R3317,16470.9434654148,530.185827716799
11185,RG-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{1E1C8C2A-B749-4E13-85E9-3F848562BF4B},6.50393006,RG-2-C, ,R934,283310.060043261,2296.53643162689
11186,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8C9030D9-06E7-4547-A9D0-56392D0EFF42},2.02956255,C-1, ,R2558,88407.3910627287,1432.56388190107
11187,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F1067280-B0B9-4468-8651-9AA45AC713E7},8.29906911,R-5, ,R2875,342934.969036518,4513.55454885483
11188,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F36E2467-BC43-447F-AC78-FA52F80D5198},11.65370539,I-1, ,R3052,507633.376419893,3182.75173171114
11189,SPI-11 SA6,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18KSPVIASSTSPPUINDIRE,0,0,, ,11,6, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{30574F71-2F48-4113-B878-E07393E6F6D3},124.92040669,SPI-11 SA6, ,R916,5441511.14929701,15975.9382392304
11190,RG-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{45693FA5-1FD2-4496-AAF1-026E2EEFF077},38.92328806,RG-4, ,R2683,1695491.64598792,8097.51306118297
11191,C-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH12COSEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{92325BE3-5F06-40F3-B2C2-E9658B4137AB},0.5465056,C-2-C, ,R942,23805.6885422062,840.718974320963
11194,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{94B4F3D6-8086-4A29-9553-66AA7C181382},0.32081945,RG-3, ,R2439,13974.8391262757,474.359844678677
11195,C-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{673EBD26-1082-4569-BDAF-81D78AB807C7},3.67634772,C-1, ,R1331,160141.066131572,1825.10636411792
11196,SPI-21 SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18USPHIWEENADPASPPUINDIRE,0,0,, ,21,3, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{3CA0F9E0-978B-4045-9CA6-0C6D2E71C8B1},2.39017263,SPI-21 SA3, ,R2119,104115.503430991,1366.70559916692
11197,RG-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{4A3749E7-C79B-4036-8924-2F2E22EFC468},20.25515356,RG-2, ,R1158,882310.959893972,7138.79555300274
11198,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{23FF98A9-46D6-4563-B9D7-81D0FFD922FF},4.13196064,RG-3, ,R1355,179987.485599695,2098.27489164719
11199,RG-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8F602D09-85FC-458E-AAD7-C54985E0ACD0},3.82055107,RG-4-C, ,R483,166422.539014594,1809.05008919691
11200,I-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH17HEINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{1C4E8DD6-22DA-4246-BFDE-6268A5BD973C},18.6891595,I-2, ,R1992,814096.531336879,4664.48316575661
11201,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E12FD3CF-DCE8-4A73-8372-856B89F31849},6.61590334,PD-H, ,R259,288187.596807788,3042.03583356084
11202,R-2A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH4ASIMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6ACF1691-76A3-476D-873F-A07F94EFE70B},273.61969081,R-2A, ,R1732,11918826.0560288,16424.0426943943
11203,RG-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{81D40262-D128-4F28-B0B3-B344AA07E9C2},331.45565041,RG-3, ,R699,14438150.37919,29156.0910788419
11204,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{B5D5070E-1545-42EE-BEC2-460AC5867565},3.92347328,I-1, ,R3702,170905.812262915,1639.57742950532
